salary,district,code,sex
24483.22,LUBELSKIE,Specjaliści,Mezczyzna
4356.1,LUBELSKIE,Specjaliści,Mezczyzna
32120.82,LUBELSKIE,Specjaliści,Kobieta
19378.68,LUBELSKIE,Specjaliści,Kobieta
10152.94,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
1469.5,PODKARPACKIE,Specjaliści,Kobieta
39450.56,PODKARPACKIE,Specjaliści,Kobieta
24287.5,POMORSKIE,Specjaliści,Kobieta
6069.83,LUBELSKIE,Specjaliści,Mezczyzna
12381.08,LUBELSKIE,Pracownicy usług i sprzedawcy,Kobieta
3304.04,LUBELSKIE,Specjaliści,Kobieta
38238.44,LUBELSKIE,Specjaliści,Kobieta
1944.1,SWIETOKRZYSKIE,Specjaliści,Kobieta
16152.16,LUBELSKIE,Specjaliści,Kobieta
32097.07,LUBELSKIE,Specjaliści,Kobieta
22985.71,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
44804.74,PODKARPACKIE,Specjaliści,Mezczyzna
31200.03,LUBELSKIE,Specjaliści,Kobieta
20823.23,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
35913.88,PODKARPACKIE,Specjaliści,Kobieta
32306.38,SWIETOKRZYSKIE,Specjaliści,Kobieta
9508.86,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
38521.59,SWIETOKRZYSKIE,Specjaliści,Kobieta
38729.58,SWIETOKRZYSKIE,Specjaliści,Kobieta
34988.74,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
24379.01,SWIETOKRZYSKIE,Specjaliści,Kobieta
6344.86,PODKARPACKIE,Specjaliści,Kobieta
7136.74,PODKARPACKIE,Specjaliści,Kobieta
23003.03,PODKARPACKIE,Specjaliści,Kobieta
19647.61,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
32538.05,PODKARPACKIE,Specjaliści,Mezczyzna
52083.1,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
43461.9,PODKARPACKIE,Specjaliści,Kobieta
5019.68,PODKARPACKIE,Specjaliści,Kobieta
10847.52,PODKARPACKIE,Pracownicy usług i sprzedawcy,Kobieta
42594.24,POMORSKIE,Specjaliści,Kobieta
45247.52,POMORSKIE,Specjaliści,Kobieta
57036.99,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
12809.22,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
24342.52,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
4631.75,PODKARPACKIE,Specjaliści,Kobieta
18461.98,PODKARPACKIE,Pracownicy wykonujący prace proste,Mezczyzna
15186.14,PODKARPACKIE,Pracownicy usług i sprzedawcy,Kobieta
31911.39,PODKARPACKIE,Specjaliści,Mezczyzna
44933.14,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
11233.43,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
45237.84,WARMINSKO-MAZURSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
41512.11,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
48534.34,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
18307.96,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
26886.75,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
41210.21,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
49732.49,WARMINSKO-MAZURSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
22570.08,PODKARPACKIE,Pracownicy wykonujący prace proste,Mezczyzna
35398.91,PODKARPACKIE,Specjaliści,Kobieta
18213.92,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
37462.81,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
45528.36,PODKARPACKIE,Specjaliści,Mezczyzna
14819.06,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
45910.56,PODKARPACKIE,Specjaliści,Kobieta
12893.8,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
40383.62,SWIETOKRZYSKIE,Specjaliści,Kobieta
45565.2,POMORSKIE,Specjaliści,Kobieta
15557.75,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
3355.79,SWIETOKRZYSKIE,Specjaliści,Kobieta
19573.88,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
42150.88,SWIETOKRZYSKIE,Specjaliści,Kobieta
39251.72,SWIETOKRZYSKIE,Specjaliści,Kobieta
44311.98,SWIETOKRZYSKIE,Specjaliści,Kobieta
29870.65,SWIETOKRZYSKIE,Specjaliści,Kobieta
44204.98,SWIETOKRZYSKIE,Specjaliści,Kobieta
39332.77,SWIETOKRZYSKIE,Specjaliści,Kobieta
42309.93,POMORSKIE,Specjaliści,Kobieta
9225.73,POMORSKIE,Specjaliści,Kobieta
19624.01,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
19681.94,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
27430.69,LUBELSKIE,Specjaliści,Kobieta
11086.42,PODKARPACKIE,Specjaliści,Kobieta
17880.63,PODKARPACKIE,Technicy i inny średni personel,Kobieta
12789.57,PODKARPACKIE,Specjaliści,Kobieta
30136.48,PODLASKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
23142.03,POMORSKIE,Technicy i inny średni personel,Kobieta
73141.29,POMORSKIE,Specjaliści,Kobieta
42352.5,LUBELSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
23216.31,LUBELSKIE,Pracownicy wykonujący prace proste,Mezczyzna
36815.9,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
33338.34,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
30490.11,PODKARPACKIE,Specjaliści,Kobieta
20631.25,PODKARPACKIE,Specjaliści,Mezczyzna
46146.2,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
11240.06,PODKARPACKIE,Specjaliści,Kobieta
6537.6,PODKARPACKIE,Specjaliści,Mezczyzna
8531.44,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
31129.95,LUBELSKIE,Specjaliści,Mezczyzna
21446.17,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
14293.75,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
18723.41,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
41744.23,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
64891.5,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
7771.98,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Kobieta
34338.92,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
62911.29,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
109280.59,SWIETOKRZYSKIE,Specjaliści,Kobieta
37361.36,SWIETOKRZYSKIE,Specjaliści,Kobieta
22331.43,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
27999.31,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
28369.4,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
24153.02,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
27049.57,SWIETOKRZYSKIE,Specjaliści,Kobieta
100797.77,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
37295.06,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
33566.94,SWIETOKRZYSKIE,Specjaliści,Kobieta
29752.74,LUBELSKIE,Specjaliści,Kobieta
10590.0,PODLASKIE,Pracownicy usług i sprzedawcy,Kobieta
16175.96,PODLASKIE,Technicy i inny średni personel,Kobieta
22087.71,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
15607.41,POMORSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
43659.74,LUBELSKIE,Specjaliści,Kobieta
40701.17,LUBELSKIE,Specjaliści,Kobieta
41767.03,LUBELSKIE,Specjaliści,Kobieta
43262.0,LUBELSKIE,Specjaliści,Kobieta
52211.16,POMORSKIE,Specjaliści,Kobieta
24095.61,POMORSKIE,Specjaliści,Kobieta
35617.63,LUBELSKIE,Specjaliści,Kobieta
17416.99,PODKARPACKIE,Pracownicy usług i sprzedawcy,Kobieta
25724.69,PODKARPACKIE,Technicy i inny średni personel,Kobieta
10557.81,POMORSKIE,Specjaliści,Kobieta
37177.04,PODKARPACKIE,Specjaliści,Kobieta
37519.77,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
11712.57,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
24668.47,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
22255.09,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
33611.57,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
21661.57,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
45130.76,PODKARPACKIE,Technicy i inny średni personel,Mezczyzna
60654.57,POMORSKIE,Pracownicy biurowi,Mezczyzna
46305.61,LUBELSKIE,Technicy i inny średni personel,Mezczyzna
27568.49,LUBELSKIE,Technicy i inny średni personel,Kobieta
35326.44,POMORSKIE,Pracownicy wykonujący prace proste,Mezczyzna
32055.21,POMORSKIE,Pracownicy wykonujący prace proste,Mezczyzna
37688.05,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
56261.35,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
24716.29,POMORSKIE,Pracownicy wykonujący prace proste,Mezczyzna
23982.59,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Mezczyzna
55089.06,SWIETOKRZYSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
15523.48,SWIETOKRZYSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
15808.2,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Mezczyzna
20069.93,SWIETOKRZYSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
7104.29,SWIETOKRZYSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
45754.34,POMORSKIE,Specjaliści,Kobieta
17433.22,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
34412.04,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
14816.26,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
60480.96,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
38420.56,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
27429.48,LUBELSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
27716.87,LUBELSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
13197.35,WARMINSKO-MAZURSKIE,Pracownicy wykonujący prace proste,Kobieta
8462.12,POMORSKIE,Specjaliści,Kobieta
10079.99,POMORSKIE,Pracownicy wykonujący prace proste,Mezczyzna
23945.35,SWIETOKRZYSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
20497.33,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
63456.97,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
18030.43,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
27354.6,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
30023.34,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
36615.89,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
20885.23,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
18561.6,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
17871.6,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
29194.12,POMORSKIE,Specjaliści,Kobieta
557836.74,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
117302.48,POMORSKIE,Specjaliści,Kobieta
31078.59,LUBELSKIE,Pracownicy wykonujący prace proste,Mezczyzna
49391.02,PODLASKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
32826.49,PODLASKIE,Technicy i inny średni personel,Mezczyzna
49972.88,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
40460.74,PODKARPACKIE,Specjaliści,Mezczyzna
58620.86,PODLASKIE,Specjaliści,Kobieta
39382.97,PODLASKIE,Specjaliści,Kobieta
30982.84,PODLASKIE,Specjaliści,Kobieta
33840.53,PODLASKIE,Specjaliści,Kobieta
48024.32,PODLASKIE,Specjaliści,Kobieta
36898.05,PODLASKIE,Specjaliści,Kobieta
14861.87,PODLASKIE,Specjaliści,Kobieta
23912.49,PODLASKIE,Specjaliści,Kobieta
267735.02,LUBELSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
36601.76,LUBELSKIE,Specjaliści,Mezczyzna
27043.72,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
20769.06,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
28804.04,LUBELSKIE,Specjaliści,Kobieta
24784.95,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
30330.33,POMORSKIE,Technicy i inny średni personel,Kobieta
11066.94,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
39662.99,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Mezczyzna
27740.91,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
14494.8,LUBELSKIE,Pracownicy usług i sprzedawcy,Kobieta
15987.16,PODLASKIE,Specjaliści,Mezczyzna
97101.95,PODLASKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
22020.44,PODLASKIE,Pracownicy usług i sprzedawcy,Kobieta
30254.46,PODLASKIE,Technicy i inny średni personel,Kobieta
15319.85,PODLASKIE,Pracownicy usług i sprzedawcy,Kobieta
69034.61,PODLASKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
80437.36,PODLASKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
49724.08,PODLASKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
47189.91,PODLASKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
23495.74,PODLASKIE,Specjaliści,Kobieta
29326.49,PODLASKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
22033.58,PODLASKIE,Technicy i inny średni personel,Mezczyzna
20447.75,POMORSKIE,Technicy i inny średni personel,Kobieta
10655.84,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
21537.36,POMORSKIE,Technicy i inny średni personel,Kobieta
36700.88,LUBELSKIE,Specjaliści,Kobieta
23930.28,LUBELSKIE,Technicy i inny średni personel,Kobieta
22843.91,LUBELSKIE,Pracownicy wykonujący prace proste,Mezczyzna
19434.1,LUBELSKIE,Technicy i inny średni personel,Kobieta
24400.56,LUBELSKIE,Technicy i inny średni personel,Kobieta
22841.87,LUBELSKIE,Technicy i inny średni personel,Kobieta
51295.17,WARMINSKO-MAZURSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
50490.61,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
48761.19,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
65138.36,WARMINSKO-MAZURSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
56421.34,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Mezczyzna
65629.76,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
56431.2,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
81210.72,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
84188.11,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Mezczyzna
77171.53,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
53180.6,WARMINSKO-MAZURSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
69081.28,WARMINSKO-MAZURSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
22694.15,POMORSKIE,Technicy i inny średni personel,Kobieta
20837.56,POMORSKIE,Technicy i inny średni personel,Kobieta
21659.65,POMORSKIE,Technicy i inny średni personel,Kobieta
36225.15,WARMINSKO-MAZURSKIE,Pracownicy usług i sprzedawcy,Kobieta
34697.93,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Kobieta
16908.04,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Kobieta
20240.62,WARMINSKO-MAZURSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
17951.36,WARMINSKO-MAZURSKIE,Pracownicy wykonujący prace proste,Mezczyzna
26857.92,WARMINSKO-MAZURSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
64838.38,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
58100.11,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
48928.63,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
60196.83,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
37956.8,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
52055.17,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
103483.62,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
66792.68,POMORSKIE,Specjaliści,Kobieta
46831.32,POMORSKIE,Pracownicy biurowi,Kobieta
53409.46,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
16037.69,WARMINSKO-MAZURSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
20338.39,WARMINSKO-MAZURSKIE,Pracownicy usług i sprzedawcy,Kobieta
30726.34,WARMINSKO-MAZURSKIE,Technicy i inny średni personel,Kobieta
35406.22,POMORSKIE,Technicy i inny średni personel,Mezczyzna
53767.33,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
73957.75,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
18284.47,POMORSKIE,Pracownicy biurowi,Kobieta
31606.46,POMORSKIE,Technicy i inny średni personel,Kobieta
25985.6,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
67061.76,POMORSKIE,Specjaliści,Mezczyzna
56624.81,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
34296.65,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
15404.5,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
14506.43,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
28295.63,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
46548.07,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
28231.18,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
24692.05,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
37744.08,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
31014.62,POMORSKIE,Pracownicy biurowi,Kobieta
46944.32,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
26383.52,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
26896.8,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
17739.92,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
32432.96,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
28042.24,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
182293.5,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
14937.05,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
24544.01,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
33419.75,POMORSKIE,Pracownicy biurowi,Kobieta
47487.04,POMORSKIE,Technicy i inny średni personel,Mezczyzna
31926.38,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
35437.88,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
32803.6,POMORSKIE,Technicy i inny średni personel,Kobieta
32774.85,POMORSKIE,Technicy i inny średni personel,Kobieta
24247.75,POMORSKIE,Pracownicy biurowi,Mezczyzna
55088.69,POMORSKIE,Pracownicy biurowi,Mezczyzna
52663.88,POMORSKIE,Pracownicy biurowi,Mezczyzna
40897.65,POMORSKIE,Pracownicy biurowi,Kobieta
11246.2,POMORSKIE,Specjaliści,Mezczyzna
18763.18,POMORSKIE,Specjaliści,Mezczyzna
54988.81,POMORSKIE,Specjaliści,Kobieta
38897.63,POMORSKIE,Specjaliści,Mezczyzna
144378.19,POMORSKIE,Specjaliści,Mezczyzna
123925.15,POMORSKIE,Specjaliści,Kobieta
51182.01,POMORSKIE,Specjaliści,Kobieta
90145.42,POMORSKIE,Specjaliści,Mezczyzna
19622.65,POMORSKIE,Specjaliści,Mezczyzna
115243.97,POMORSKIE,Specjaliści,Mezczyzna
78335.96,POMORSKIE,Specjaliści,Mezczyzna
28213.22,POMORSKIE,Specjaliści,Kobieta
22717.38,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
29840.39,POMORSKIE,Specjaliści,Kobieta
26472.24,POMORSKIE,Technicy i inny średni personel,Kobieta
70006.76,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
16899.57,POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
118878.58,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
37312.19,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
26635.1,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
11963.57,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
189720.79,SWIETOKRZYSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
56071.71,SWIETOKRZYSKIE,Technicy i inny średni personel,Mezczyzna
10331.29,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
21513.87,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
53635.98,SWIETOKRZYSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
19607.55,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Mezczyzna
23268.01,SWIETOKRZYSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
23101.82,SWIETOKRZYSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
27998.78,SWIETOKRZYSKIE,Pracownicy usług i sprzedawcy,Kobieta
13410.94,SWIETOKRZYSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
11429.09,PODKARPACKIE,Pracownicy wykonujący prace proste,Mezczyzna
16765.47,PODKARPACKIE,Pracownicy wykonujący prace proste,Mezczyzna
16637.86,PODKARPACKIE,Pracownicy wykonujący prace proste,Mezczyzna
37996.54,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
17415.94,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
41165.45,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
31334.02,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
24273.93,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
17322.4,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
28203.02,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
17743.44,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
34165.16,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
35235.32,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
15005.55,PODKARPACKIE,Pracownicy usług i sprzedawcy,Kobieta
32298.85,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
17112.54,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
27066.86,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
28385.45,PODKARPACKIE,Pracownicy biurowi,Mezczyzna
32371.22,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
24630.24,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
37237.48,PODKARPACKIE,Specjaliści,Mezczyzna
26854.03,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
25973.03,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
26721.09,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
33370.05,PODKARPACKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
10585.8,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
26272.07,PODKARPACKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
44535.85,PODKARPACKIE,Technicy i inny średni personel,Mezczyzna
22725.29,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
30686.4,LUBELSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
30052.2,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
33544.88,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
28036.4,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
21371.43,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
26987.34,LUBELSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
25533.07,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
15638.1,LUBELSKIE,Specjaliści,Mezczyzna
21634.25,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
40306.14,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
18881.84,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
30027.77,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
31250.42,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
44248.1,LUBELSKIE,Specjaliści,Kobieta
14016.22,LUBELSKIE,Pracownicy usług i sprzedawcy,Kobieta
83370.99,LUBELSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
51740.96,LUBELSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
42718.48,LUBELSKIE,Specjaliści,Kobieta
19242.44,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
18532.14,LUBELSKIE,Technicy i inny średni personel,Mezczyzna
54626.59,LUBELSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
27581.85,LUBELSKIE,Technicy i inny średni personel,Kobieta
25812.54,LUBELSKIE,Technicy i inny średni personel,Mezczyzna
